0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:44:14 +0900] "GET /static/images/myPage/hostel_ticket.png HTTP/1.1" 200 1594065
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4715
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/js/jquery-3.7.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/images/extendHeaderImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/css/myPage/myPageRank.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/images/myPage/profileImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/images/myPage/rozer_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/images/myPage/502_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:45:56 +0900] "GET /static/images/myPage/hostel_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:48:02 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4715
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:48:06 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4715
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:07 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:07 +0900] "GET /static/images/index/carousel0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:07 +0900] "GET /static/images/index/noticeBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:07 +0900] "GET /static/images/index/myPageBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:07 +0900] "GET /static/images/index/helpBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:07 +0900] "GET /static/images/index/communityBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:10 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4715
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:16 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:49:16 +0900] "GET /static/js/login.js HTTP/1.1" 304 -
